ISBN,avg_rating,num_ratings,weighted_rating
0374465363,9.0,2,7.732318273777495
0747545774,9.0,2,7.732318273777495
0374505845,9.0,2,7.732318273777495
0373762178,9.0,2,7.732318273777495
0446677426,9.0,2,7.732318273777495
0446677485,9.0,2,7.732318273777495
0582417775,9.0,2,7.732318273777495
0007107900,9.0,2,7.732318273777495
3442454069,9.0,2,7.732318273777495
0671019376,9.0,2,7.732318273777495
0671019422,9.0,2,7.732318273777495
0156200856,9.0,2,7.732318273777495
1891620800,9.0,2,7.732318273777495
0393961435,9.0,2,7.732318273777495
0553139800,9.0,2,7.732318273777495
0425165728,9.0,2,7.732318273777495
0671023470,9.0,2,7.732318273777495
0380768321,9.0,2,7.732318273777495
0380766760,9.0,2,7.732318273777495
0689105827,9.0,2,7.732318273777495
0688802834,9.0,2,7.732318273777495
0345451325,9.0,2,7.732318273777495
3423620005,9.0,2,7.732318273777495
0440391253,9.0,2,7.732318273777495
038075942X,9.0,2,7.732318273777495
0689800150,9.0,2,7.732318273777495
0060928123,9.0,2,7.732318273777495
0804111235,9.0,2,7.732318273777495
0804111057,9.0,2,7.732318273777495
0451188888,9.0,2,7.732318273777495
3596205956,9.0,2,7.732318273777495
0671649906,9.0,2,7.732318273777495
3596130743,9.0,2,7.732318273777495
0836230620,9.0,2,7.732318273777495
0380807068,9.0,2,7.732318273777495
0312977557,9.0,2,7.732318273777495
006018700X,9.0,2,7.732318273777495
0425100596,9.0,2,7.732318273777495
0061013765,9.0,2,7.732318273777495
0451191765,9.0,2,7.732318273777495
3570034720,9.0,2,7.732318273777495
0553278878,9.0,2,7.732318273777495
0553279041,9.0,2,7.732318273777495
0394825519,9.0,2,7.732318273777495
0425186482,9.0,2,7.732318273777495
0552144169,9.0,2,7.732318273777495
0312313829,9.0,2,7.732318273777495
0486211339,9.0,2,7.732318273777495
0486214370,9.0,2,7.732318273777495
2742737804,9.0,2,7.732318273777495
0441010067,9.0,2,7.732318273777495
0441010105,9.0,2,7.732318273777495
0373196555,9.0,2,7.732318273777495
0373196148,9.0,2,7.732318273777495
3498063529,9.0,2,7.732318273777495
1581345607,9.0,2,7.732318273777495
3596141982,9.0,2,7.732318273777495
0684835339,9.0,2,7.732318273777495
2702410049,9.0,2,7.732318273777495
2702133355,9.0,2,7.732318273777495
2702400116,9.0,2,7.732318273777495
0836282868,9.0,2,7.732318273777495
037319644X,9.0,2,7.732318273777495
0373196326,9.0,2,7.732318273777495
3596220742,9.0,2,7.732318273777495
1580623336,9.0,2,7.732318273777495
0140309594,9.0,2,7.732318273777495
014030438X,9.0,2,7.732318273777495
0553280996,9.0,2,7.732318273777495
1401012388,9.0,2,7.732318273777495
0737303239,9.0,2,7.732318273777495
1857995872,9.0,2,7.732318273777495
0140302395,9.0,2,7.732318273777495
0671673386,9.0,2,7.732318273777495
0896380653,9.0,2,7.732318273777495
0896381560,9.0,2,7.732318273777495
0671670638,9.0,2,7.732318273777495
0525461663,9.0,2,7.732318273777495
0373218346,9.0,2,7.732318273777495
0802733808,9.0,2,7.732318273777495
0802755275,9.0,2,7.732318273777495
0525451374,9.0,2,7.732318273777495
0140298924,9.0,2,7.732318273777495
0441009301,9.0,2,7.732318273777495
0802140017,9.0,2,7.732318273777495
0738206792,9.0,2,7.732318273777495
0738201731,9.0,2,7.732318273777495
3596280338,9.0,2,7.732318273777495
0060182792,9.0,2,7.732318273777495
0553283502,9.0,2,7.732318273777495
0451183908,9.0,2,7.732318273777495
0802713734,9.0,2,7.732318273777495
0375806989,9.0,2,7.732318273777495
0738200255,9.0,2,7.732318273777495
0373218338,9.0,2,7.732318273777495
0553282778,9.0,2,7.732318273777495
0307020800,9.0,2,7.732318273777495
1401359256,9.0,2,7.732318273777495
0451172027,9.0,2,7.732318273777495
0802138039,9.0,2,7.732318273777495
0373225296,9.0,2,7.732318273777495
3499118181,9.0,2,7.732318273777495
0807282596,9.0,2,7.732318273777495
0345396359,9.0,2,7.732318273777495
3257230001,9.0,2,7.732318273777495
0684835525,9.0,2,7.732318273777495
0486223051,9.0,2,7.732318273777495
0671653989,9.0,2,7.732318273777495
0671651129,9.0,2,7.732318273777495
0552146722,9.0,2,7.732318273777495
0425185028,9.0,2,7.732318273777495
0684839296,9.0,2,7.732318273777495
0440218004,9.0,2,7.732318273777495
0394809831,9.0,2,7.732318273777495
0394805755,9.0,2,7.732318273777495
2742727175,9.0,2,7.732318273777495
0440219434,9.0,2,7.732318273777495
0345352017,9.0,2,7.732318273777495
1857234561,9.0,2,7.732318273777495
0451402308,9.0,2,7.732318273777495
0440987261,9.0,2,7.732318273777495
0451401352,9.0,2,7.732318273777495
080706341X,9.0,2,7.732318273777495
0807059196,9.0,2,7.732318273777495
0807031062,9.0,2,7.732318273777495
0714824224,9.0,2,7.732318273777495
0967547725,9.0,2,7.732318273777495
3499102617,9.0,2,7.732318273777495
055325572X,9.0,2,7.732318273777495
0553260081,9.0,2,7.732318273777495
031021436X,9.0,2,7.732318273777495
0967976405,9.0,2,7.732318273777495
0967922003,9.0,2,7.732318273777495
1853261483,9.0,2,7.732318273777495
0531057291,9.0,2,7.732318273777495
0974087203,9.0,2,7.732318273777495
0307122689,9.0,2,7.732318273777495
0140063943,9.0,2,7.732318273777495
0310235146,9.0,2,7.732318273777495
1853261319,9.0,2,7.732318273777495
0140053166,9.0,2,7.732318273777495
0140252657,9.0,2,7.732318273777495
0804113092,9.0,2,7.732318273777495
0451191935,9.0,2,7.732318273777495
0394718380,9.0,2,7.732318273777495
0393058506,9.0,2,7.732318273777495
0836218566,9.0,2,7.732318273777495
0671533983,9.0,2,7.732318273777495
0671536214,9.0,2,7.732318273777495
0807204684,9.0,2,7.732318273777495
0807554308,9.0,2,7.732318273777495
3492238491,9.0,2,7.732318273777495
0451404866,9.0,2,7.732318273777495
0380786451,9.0,2,7.732318273777495
0688075215,9.0,2,7.732318273777495
0688074960,9.0,2,7.732318273777495
0914918273,9.0,2,7.732318273777495
0836228111,9.0,2,7.732318273777495
0373185154,9.0,2,7.732318273777495
0380000881,9.0,2,7.732318273777495
0735712018,9.0,2,7.732318273777495
0735712379,9.0,2,7.732318273777495
0735710759,9.0,2,7.732318273777495
0345358007,9.0,2,7.732318273777495
0345358147,9.0,2,7.732318273777495
0310239826,9.0,2,7.732318273777495
0441007961,9.0,2,7.732318273777495
0441009387,9.0,2,7.732318273777495
0373193556,9.0,2,7.732318273777495
0804606803,9.0,2,7.732318273777495
0804118876,9.0,2,7.732318273777495
0804120072,9.0,2,7.732318273777495
0553280074,9.0,2,7.732318273777495
0441008593,9.0,2,7.732318273777495
1586215027,9.0,2,7.732318273777495
0425184641,9.0,2,7.732318273777495
0486240657,9.0,2,7.732318273777495
0345342453,9.0,2,7.732318273777495
0345340973,9.0,2,7.732318273777495
0345340884,9.0,2,7.732318273777495
0552121401,9.0,2,7.732318273777495
0552138223,9.0,2,7.732318273777495
0440967848,9.0,2,7.732318273777495
3492230857,9.0,2,7.732318273777495
0375802932,9.0,2,7.732318273777495
3492229786,9.0,2,7.732318273777495
0425189244,9.0,2,7.732318273777495
0452279275,9.0,2,7.732318273777495
068809368X,9.0,2,7.732318273777495
0688091288,9.0,2,7.732318273777495
0345400011,9.0,2,7.732318273777495
0451406141,9.0,2,7.732318273777495
0809237237,9.0,2,7.732318273777495
3492231292,9.0,2,7.732318273777495
0451172272,9.0,2,7.732318273777495
014032268X,9.0,2,7.732318273777495
0394842359,9.0,2,7.732318273777495
1403327688,9.0,2,7.732318273777495
1402200129,9.0,2,7.732318273777495
2266122258,9.0,2,7.732318273777495
0486256642,9.0,2,7.732318273777495
0380811413,9.0,2,7.732318273777495
0486240649,9.0,2,7.732318273777495
0306809362,9.0,2,7.732318273777495
0373226993,9.0,2,7.732318273777495
0801856353,9.0,2,7.732318273777495
0801861497,9.0,2,7.732318273777495
0373226985,9.0,2,7.732318273777495
0739306561,9.0,2,7.732318273777495
0140344438,9.0,2,7.732318273777495
0136416896,9.0,2,7.732318273777495
0440214904,9.0,2,7.732318273777495
0684823772,9.0,2,7.732318273777495
2290306428,9.0,2,7.732318273777495
0380808609,9.0,2,7.732318273777495
0842300988,9.0,2,7.732318273777495
0684824442,9.0,2,7.732318273777495
0739439065,9.0,2,7.732318273777495
0375758216,9.0,2,7.732318273777495
1579900259,9.0,2,7.732318273777495
1410755568,9.0,2,7.732318273777495
014006284X,9.0,2,7.732318273777495
0609608126,9.0,2,7.732318273777495
0609607693,9.0,2,7.732318273777495
079245815X,9.0,2,7.732318273777495
0140350063,9.0,2,7.732318273777495
0140350160,9.0,2,7.732318273777495
0609606808,9.0,2,7.732318273777495
1413705847,9.0,2,7.732318273777495
0740704575,9.0,2,7.732318273777495
0394865804,9.0,2,7.732318273777495
0965881156,9.0,2,7.732318273777495
055325278X,9.0,2,7.732318273777495
0060505621,9.0,2,7.732318273777495
1852920882,9.0,2,7.732318273777495
0915132141,9.0,2,7.732318273777495
0312314183,9.0,2,7.732318273777495
0552991066,9.0,2,7.732318273777495
0345333306,9.0,2,7.732318273777495
2290314781,9.0,2,7.732318273777495
0525243909,9.0,2,7.732318273777495
0425189457,9.0,2,7.732318273777495
0523485662,9.0,2,7.732318273777495
0895770652,9.0,2,7.732318273777495
0385498845,9.0,2,7.732318273777495
0385498381,9.0,2,7.732318273777495
0375757376,9.0,2,7.732318273777495
0740706098,9.0,2,7.732318273777495
2290311294,9.0,2,7.732318273777495
0425190439,9.0,2,7.732318273777495
0802713769,9.0,2,7.732318273777495
0802713491,9.0,2,7.732318273777495
0440936853,9.0,2,7.732318273777495
044095777X,9.0,2,7.732318273777495
0451404815,9.0,2,7.732318273777495
0394715969,9.0,2,7.732318273777495
0670032115,9.0,2,7.732318273777495
0553253204,9.0,2,7.732318273777495
0373226268,9.0,2,7.732318273777495
0895776189,9.0,2,7.732318273777495
0895774542,9.0,2,7.732318273777495
0895774011,9.0,2,7.732318273777495
0312890311,9.0,2,7.732318273777495
0312879016,9.0,2,7.732318273777495
3760782973,9.0,2,7.732318273777495
0451170539,9.0,2,7.732318273777495
0375760814,9.0,2,7.732318273777495
073820949X,9.0,2,7.732318273777495
0738206083,9.0,2,7.732318273777495
1857995953,9.0,2,7.732318273777495
1857996054,9.0,2,7.732318273777495
0609807226,9.0,2,7.732318273777495
0394844947,9.0,2,7.732318273777495
0807612596,9.0,2,7.732318273777495
0807572632,9.0,2,7.732318273777495
055325555X,9.0,2,7.732318273777495
0452280672,9.0,2,7.732318273777495
0140061258,9.0,2,7.732318273777495
0966528166,9.0,2,7.732318273777495
1586607359,9.0,2,7.732318273777495
0140244808,9.0,2,7.732318273777495
0312318669,9.0,2,7.732318273777495
0312318685,9.0,2,7.732318273777495
1853045616,9.0,2,7.732318273777495
0452282020,9.0,2,7.732318273777495
0440227690,9.0,2,7.732318273777495
0345391128,9.0,2,7.732318273777495
0440215064,9.0,2,7.732318273777495
0525450432,9.0,2,7.732318273777495
0842306528,9.0,2,7.732318273777495
0842306641,9.0,2,7.732318273777495
0671525204,9.0,2,7.732318273777495
0915658100,9.0,2,7.732318273777495
1852307188,9.0,2,7.732318273777495
0553247409,9.0,2,7.732318273777495
0738702943,9.0,2,7.732318273777495
0312017979,9.0,2,7.732318273777495
0486260038,9.0,2,7.732318273777495
0345336429,9.0,2,7.732318273777495
0842316752,9.0,2,7.732318273777495
0345335791,9.0,2,7.732318273777495
0061043958,9.0,2,7.732318273777495
0425094863,9.0,2,7.732318273777495
0425188477,9.0,2,7.732318273777495
1860498280,9.0,2,7.732318273777495
0312021305,9.0,2,7.732318273777495
0895942119,9.0,2,7.732318273777495
0802136648,9.0,2,7.732318273777495
0802135781,9.0,2,7.732318273777495
0373225091,9.0,2,7.732318273777495
073870072X,9.0,2,7.732318273777495
0738207411,9.0,2,7.732318273777495
0671677985,9.0,2,7.732318273777495
1858681863,9.0,2,7.732318273777495
0684829460,9.0,2,7.732318273777495
2290315419,9.0,2,7.732318273777495
0440215773,9.0,2,7.732318273777495
0451167767,9.0,2,7.732318273777495
0451168348,9.0,2,7.732318273777495
0802130550,9.0,2,7.732318273777495
0394845455,9.0,2,7.732318273777495
0425097242,9.0,2,7.732318273777495
3608934537,9.0,2,7.732318273777495
0684830515,9.0,2,7.732318273777495
2290320447,9.0,2,7.732318273777495
0312850581,9.0,2,7.732318273777495
0140043047,9.0,2,7.732318273777495
046087294X,9.0,2,7.732318273777495
1853264768,9.0,2,7.732318273777495
0684870754,9.0,2,7.732318273777495
0684869837,9.0,2,7.732318273777495
2912107008,9.0,2,7.732318273777495
2920845527,9.0,2,7.732318273777495
0312860161,9.0,2,7.732318273777495
0805074481,9.0,2,7.732318273777495
0688002307,9.0,2,7.732318273777495
0684873877,9.0,2,7.732318273777495
0827600429,9.0,2,7.732318273777495
0465013708,9.0,2,7.732318273777495
0830630600,9.0,2,7.732318273777495
0684863448,9.0,2,7.732318273777495
0460873598,9.0,2,7.732318273777495
0465007805,9.0,2,7.732318273777495
0307440036,9.0,2,7.732318273777495
030737002X,9.0,2,7.732318273777495
1853262870,9.0,2,7.732318273777495
034538024X,9.0,2,7.732318273777495
0451209109,9.0,2,7.732318273777495
0451208676,9.0,2,7.732318273777495
0805068902,9.0,2,7.732318273777495
0060977728,9.0,2,7.732318273777495
067158104X,9.0,2,7.732318273777495
0380443880,9.0,2,7.732318273777495
0451209885,9.0,2,7.732318273777495
0451209567,9.0,2,7.732318273777495
0441004229,9.0,2,7.732318273777495
0805071903,9.0,2,7.732318273777495
080507211X,9.0,2,7.732318273777495
1584851651,9.0,2,7.732318273777495
0307301397,9.0,2,7.732318273777495
0307244997,9.0,2,7.732318273777495
006097723X,9.0,2,7.732318273777495
1584650532,9.0,2,7.732318273777495
0671601296,9.0,2,7.732318273777495
0971598118,9.0,2,7.732318273777495
0060248793,9.0,2,7.732318273777495
0060246588,9.0,2,7.732318273777495
3518374303,9.0,2,7.732318273777495
0688020135,9.0,2,7.732318273777495
0310214165,9.0,2,7.732318273777495
0806621516,9.0,2,7.732318273777495
0465050522,9.0,2,7.732318273777495
0831705183,9.0,2,7.732318273777495
287714125X,9.0,2,7.732318273777495
090898801X,9.0,2,7.732318273777495
0671618733,9.0,2,7.732318273777495
0393027392,9.0,2,7.732318273777495
0140280898,9.0,2,7.732318273777495
310033180X,9.0,2,7.732318273777495
0060986085,9.0,2,7.732318273777495
0716740176,9.0,2,7.732318273777495
0345380517,9.0,2,7.732318273777495
3518372009,9.0,2,7.732318273777495
0805061169,9.0,2,7.732318273777495
0805062998,9.0,2,7.732318273777495
0451210441,9.0,2,7.732318273777495
0806517204,9.0,2,7.732318273777495
0806127740,9.0,2,7.732318273777495
0345383850,9.0,2,7.732318273777495
0806513284,9.0,2,7.732318273777495
0806903309,9.0,2,7.732318273777495
3499207338,9.0,2,7.732318273777495
067154148X,9.0,2,7.732318273777495
0393050076,9.0,2,7.732318273777495
0914615033,9.0,2,7.732318273777495
0312327994,9.0,2,7.732318273777495
0453006272,9.0,2,7.732318273777495
0060971819,9.0,2,7.732318273777495
080651776X,9.0,2,7.732318273777495
0064470229,9.0,2,7.732318273777495
0385299850,9.0,2,7.732318273777495
9871138016,9.0,2,7.732318273777495
9729013896,9.0,2,7.732318273777495
0756400201,9.0,2,7.732318273777495
1568820879,9.0,2,7.732318273777495
0446520888,9.0,2,7.732318273777495
0553802674,9.0,2,7.732318273777495
1585420271,9.0,2,7.732318273777495
1567189636,9.0,2,7.732318273777495
0553840460,9.0,2,7.732318273777495
0399150404,9.0,2,7.732318273777495
0756402166,9.0,2,7.732318273777495
0689821425,9.0,2,7.732318273777495
0399150986,9.0,2,7.732318273777495
1567921760,9.0,2,7.732318273777495
0756401631,9.0,2,7.732318273777495
0399150455,9.0,2,7.732318273777495
0373834802,9.0,2,7.732318273777495
B00005U7YK,9.0,2,7.732318273777495
0399208534,9.0,2,7.732318273777495
0446527939,9.0,2,7.732318273777495
0446527947,9.0,2,7.732318273777495
0446517917,9.0,2,7.732318273777495
0756400864,9.0,2,7.732318273777495
075640147X,9.0,2,7.732318273777495
0563207736,9.0,2,7.732318273777495
0553801813,9.0,2,7.732318273777495
1567315682,9.0,2,7.732318273777495
0330260057,9.0,2,7.732318273777495
0312420048,9.0,2,7.732318273777495
0758204191,9.0,2,7.732318273777495
1592868002,9.0,2,7.732318273777495
000255397X,9.0,2,7.732318273777495
0151072558,9.0,2,7.732318273777495
0446522481,9.0,2,7.732318273777495
0756400902,9.0,2,7.732318273777495
055326477X,9.0,2,7.732318273777495
0553264907,9.0,2,7.732318273777495
0618260242,9.0,2,7.732318273777495
0618240101,9.0,2,7.732318273777495
0970116306,9.0,2,7.732318273777495
0060275758,9.0,2,7.732318273777495
0553269291,9.0,2,7.732318273777495
0060263865,9.0,2,7.732318273777495
075340060X,9.0,2,7.732318273777495
0805210512,9.0,2,7.732318273777495
0805209999,9.0,2,7.732318273777495
0805210644,9.0,2,7.732318273777495
0373121369,9.0,2,7.732318273777495
0805066152,9.0,2,7.732318273777495
0805067523,9.0,2,7.732318273777495
0721408230,9.0,2,7.732318273777495
0718147200,9.0,2,7.732318273777495
1585421499,9.0,2,7.732318273777495
0060256745,9.0,2,7.732318273777495
0373833431,9.0,2,7.732318273777495
0757300618,9.0,2,7.732318273777495
0451527534,9.0,2,7.732318273777495
3442058414,9.0,2,7.732318273777495
0440401852,9.0,2,7.732318273777495
0451526929,9.0,2,7.732318273777495
0060915412,9.0,2,7.732318273777495
0753451182,9.0,2,7.732318273777495
0380564734,9.0,2,7.732318273777495
0001047973,9.0,2,7.732318273777495
0553202294,9.0,2,7.732318273777495
0875962076,9.0,2,7.732318273777495
0064440591,9.0,2,7.732318273777495
0446530972,9.0,2,7.732318273777495
0446531510,9.0,2,7.732318273777495
0446531324,9.0,2,7.732318273777495
0446531278,9.0,2,7.732318273777495
0756400724,9.0,2,7.732318273777495
0373871880,9.0,2,7.732318273777495
0394757777,9.0,2,7.732318273777495
0451201450,9.0,2,7.732318273777495
0805003312,9.0,2,7.732318273777495
0805007229,9.0,2,7.732318273777495
0805006796,9.0,2,7.732318273777495
0060199326,9.0,2,7.732318273777495
0060198516,9.0,2,7.732318273777495
0618002251,9.0,2,7.732318273777495
0140039236,9.0,2,7.732318273777495
0307136566,9.0,2,7.732318273777495
0451203682,9.0,2,7.732318273777495
0899668143,9.0,2,7.732318273777495
0899665608,9.0,2,7.732318273777495
0525945466,9.0,2,7.732318273777495
0525943862,9.0,2,7.732318273777495
0471247006,9.0,2,7.732318273777495
0471221406,9.0,2,7.732318273777495
0618004149,9.0,2,7.732318273777495
3293002153,9.0,2,7.732318273777495
039472612X,9.0,2,7.732318273777495
0967959136,9.0,2,7.732318273777495
0307987698,9.0,2,7.732318273777495
0394757009,9.0,2,7.732318273777495
0525938451,9.0,2,7.732318273777495
0898863538,9.0,2,7.732318273777495
0525940464,9.0,2,7.732318273777495
0345368096,9.0,2,7.732318273777495
0836213068,9.0,2,7.732318273777495
0972761233,9.0,2,7.732318273777495
0060195541,9.0,2,7.732318273777495
1582432678,9.0,2,7.732318273777495
1582432732,9.0,2,7.732318273777495
0441007317,9.0,2,7.732318273777495
0831790644,9.0,2,7.732318273777495
0684855526,9.0,2,7.732318273777495
0380797410,9.0,2,7.732318273777495
0425184757,9.0,2,7.732318273777495
0684849135,9.0,2,7.732318273777495
0684848287,9.0,2,7.732318273777495
0345362632,9.0,2,7.732318273777495
0060194413,9.0,2,7.732318273777495
0373169078,9.0,2,7.732318273777495
0373169043,9.0,2,7.732318273777495
0425104788,9.0,2,7.732318273777495
0471078646,9.0,2,7.732318273777495
0836220536,9.0,2,7.732318273777495
0060199369,9.0,2,7.732318273777495
0967752809,9.0,2,7.732318273777495
1582344043,9.0,2,7.732318273777495
1582343314,9.0,2,7.732318273777495
014029404X,9.0,2,7.732318273777495
0345361989,9.0,2,7.732318273777495
0899541984,9.0,2,7.732318273777495
0671637177,9.0,2,7.732318273777495
0835606112,9.0,2,7.732318273777495
0735202850,9.0,2,7.732318273777495
0451201167,9.0,2,7.732318273777495
3548363903,9.0,2,7.732318273777495
1582401721,9.0,2,7.732318273777495
0312860226,9.0,2,7.732318273777495
0553278320,9.0,2,7.732318273777495
2869433972,9.0,2,7.732318273777495
0440222001,9.0,2,7.732318273777495
0380800225,9.0,2,7.732318273777495
0393002241,9.0,2,7.732318273777495
0898797411,9.0,2,7.732318273777495
0671647008,9.0,2,7.732318273777495
067164551X,9.0,2,7.732318273777495
0671644076,9.0,2,7.732318273777495
0441006752,9.0,2,7.732318273777495
0441006981,9.0,2,7.732318273777495
1582970440,9.0,2,7.732318273777495
0140283323,9.0,2,7.732318273777495
158240383X,9.0,2,7.732318273777495
0805064036,9.0,2,7.732318273777495
2859405976,9.0,2,7.732318273777495
0373166931,9.0,2,7.732318273777495
0373166656,9.0,2,7.732318273777495
080501246X,9.0,2,7.732318273777495
0553259628,9.0,2,7.732318273777495
0345388240,9.0,2,7.732318273777495
031285630X,9.0,2,7.732318273777495
3257230303,9.0,2,7.732318273777495
0525947116,9.0,2,7.732318273777495
0425183025,9.0,2,7.732318273777495
351839987X,9.0,2,7.732318273777495
1583220208,9.0,2,7.732318273777495
0140280189,9.0,2,7.732318273777495
0345363140,9.0,2,7.732318273777495
0618062351,9.0,2,7.732318273777495
097189860X,9.0,2,7.732318273777495
0312855974,9.0,2,7.732318273777495
0671578332,9.0,2,7.732318273777495
0393038912,9.0,2,7.732318273777495
0671577921,9.0,2,7.732318273777495
0671577980,9.0,2,7.732318273777495
2879292328,9.0,2,7.732318273777495
1584790660,9.0,2,7.732318273777495
0971614512,9.0,2,7.732318273777495
0618073892,9.0,2,7.732318273777495
080505300X,9.0,2,7.732318273777495
0805055452,9.0,2,7.732318273777495
0553270664,9.0,2,7.732318273777495
0140276106,9.0,2,7.732318273777495
0971191530,9.0,2,7.732318273777495
0394748468,9.0,2,7.732318273777495
030723102X,9.0,2,7.732318273777495
0307215326,9.0,2,7.732318273777495
0805058435,9.0,2,7.732318273777495
0805063323,9.0,2,7.732318273777495
0451207963,9.0,2,7.732318273777495
038070322X,9.0,2,7.732318273777495
3499139677,9.0,2,7.732318273777495
0553264656,9.0,2,7.732318273777495
0345384784,9.0,2,7.732318273777495
082451498X,9.0,2,7.732318273777495
038001159X,9.0,2,7.732318273777495
0380015188,9.0,2,7.732318273777495
0969287313,9.0,2,7.732318273777495
0307168123,9.0,2,7.732318273777495
0380794551,9.0,2,7.732318273777495
0529033852,9.0,2,7.732318273777495
0312422199,9.0,2,7.732318273777495
071484053X,9.0,2,7.732318273777495
0806997672,9.0,2,7.732318273777495
0380701782,9.0,2,7.732318273777495
0380789930,9.0,2,7.732318273777495
0380789833,9.0,2,7.732318273777495
3257016786,9.0,2,7.732318273777495
0307740064,9.0,2,7.732318273777495
0805044450,9.0,2,7.732318273777495
0723234604,9.0,2,7.732318273777495
0805035842,9.0,2,7.732318273777495
0380017199,9.0,2,7.732318273777495
0393020363,9.0,2,7.732318273777495
0312851170,9.0,2,7.732318273777495
0140037969,9.0,2,7.732318273777495
0805047018,9.0,2,7.732318273777495
0553272799,9.0,2,7.732318273777495
0451205154,9.0,2,7.732318273777495
0451204727,9.0,2,7.732318273777495
0684853280,9.0,2,7.732318273777495
3518407910,9.0,2,7.732318273777495
0451206495,9.0,2,7.732318273777495
0805022988,9.0,2,7.732318273777495
0373165943,9.0,2,7.732318273777495
0805041621,9.0,2,7.732318273777495
0060219432,9.0,2,7.732318273777495
0722529279,9.0,2,7.732318273777495
0385479638,9.0,2,7.732318273777495
1878338021,9.0,2,7.732318273777495
0671738674,9.0,2,7.732318273777495
0500300410,9.0,2,7.732318273777495
0345314824,9.0,2,7.732318273777495
0786243317,9.0,2,7.732318273777495
074325337X,9.0,2,7.732318273777495
1555972926,9.0,2,7.732318273777495
0800708180,9.0,2,7.732318273777495
0553377930,9.0,2,7.732318273777495
8401469317,9.0,2,7.732318273777495
0743245172,9.0,2,7.732318273777495
0380820676,9.0,2,7.732318273777495
0380820072,9.0,2,7.732318273777495
0385482639,9.0,2,7.732318273777495
0671732463,9.0,2,7.732318273777495
0843946334,9.0,2,7.732318273777495
0671737880,9.0,2,7.732318273777495
0393313670,9.0,2,7.732318273777495
0312301081,9.0,2,7.732318273777495
0312301863,9.0,2,7.732318273777495
0312300972,9.0,2,7.732318273777495
0312300980,9.0,2,7.732318273777495
0140083634,9.0,2,7.732318273777495
0553071866,9.0,2,7.732318273777495
1590523598,9.0,2,7.732318273777495
0553093770,9.0,2,7.732318273777495
0553055747,9.0,2,7.732318273777495
0312300506,9.0,2,7.732318273777495
014043464X,9.0,2,7.732318273777495
8401242371,9.0,2,7.732318273777495
044050421X,9.0,2,7.732318273777495
0451458885,9.0,2,7.732318273777495
0812098102,9.0,2,7.732318273777495
1842322761,9.0,2,7.732318273777495
055309355X,9.0,2,7.732318273777495
0553070096,9.0,2,7.732318273777495
0449906361,9.0,2,7.732318273777495
0812508327,9.0,2,7.732318273777495
0812504739,9.0,2,7.732318273777495
0812505107,9.0,2,7.732318273777495
0060548487,9.0,2,7.732318273777495
0060548533,9.0,2,7.732318273777495
0394575555,9.0,2,7.732318273777495
0670867756,9.0,2,7.732318273777495
0380819554,9.0,2,7.732318273777495
0812090187,9.0,2,7.732318273777495
0811837750,9.0,2,7.732318273777495
0812013565,9.0,2,7.732318273777495
0696019744,9.0,2,7.732318273777495
0696008912,9.0,2,7.732318273777495
0060543949,9.0,2,7.732318273777495
0451458826,9.0,2,7.732318273777495
0425149374,9.0,2,7.732318273777495
1590520734,9.0,2,7.732318273777495
0843944692,9.0,2,7.732318273777495
0553375636,9.0,2,7.732318273777495
0553374338,9.0,2,7.732318273777495
0226170314,9.0,2,7.732318273777495
0684135051,9.0,2,7.732318273777495
210005435X,9.0,2,7.732318273777495
2080813080,9.0,2,7.732318273777495
0505520311,9.0,2,7.732318273777495
8401492742,9.0,2,7.732318273777495
208070527X,9.0,2,7.732318273777495
0890877556,9.0,2,7.732318273777495
0890877564,9.0,2,7.732318273777495
0743246985,9.0,2,7.732318273777495
8401462924,9.0,2,7.732318273777495
0889682666,9.0,2,7.732318273777495
1556112068,9.0,2,7.732318273777495
0140440232,9.0,2,7.732318273777495
0140437851,9.0,2,7.732318273777495
2080812386,9.0,2,7.732318273777495
0553011413,9.0,2,7.732318273777495
1590030133,9.0,2,7.732318273777495
0140193669,9.0,2,7.732318273777495
0140194576,9.0,2,7.732318273777495
0553011669,9.0,2,7.732318273777495
0916211509,9.0,2,7.732318273777495
0312305109,9.0,2,7.732318273777495
0312305540,9.0,2,7.732318273777495
0684179962,9.0,2,7.732318273777495
0233992170,9.0,2,7.732318273777495
0312078889,9.0,2,7.732318273777495
0916489477,9.0,2,7.732318273777495
0916441423,9.0,2,7.732318273777495
0312109709,9.0,2,7.732318273777495
0670849618,9.0,2,7.732318273777495
0140195823,9.0,2,7.732318273777495
1590520661,9.0,2,7.732318273777495
0312305664,9.0,2,7.732318273777495
0312958781,9.0,2,7.732318273777495
0671723456,9.0,2,7.732318273777495
2246337712,9.0,2,7.732318273777495
0375713042,9.0,2,7.732318273777495
0696046520,9.0,2,7.732318273777495
069620777X,9.0,2,7.732318273777495
0449911853,9.0,2,7.732318273777495
0786708050,9.0,2,7.732318273777495
0553051377,9.0,2,7.732318273777495
0440201985,9.0,2,7.732318273777495
0486411192,9.0,2,7.732318273777495
0842384103,9.0,2,7.732318273777495
0696210223,9.0,2,7.732318273777495
081182778X,9.0,2,7.732318273777495
0811828301,9.0,2,7.732318273777495
0670828076,9.0,2,7.732318273777495
1851459251,9.0,2,7.732318273777495
0553052691,9.0,2,7.732318273777495
0684801132,9.0,2,7.732318273777495
0226816214,9.0,2,7.732318273777495
